cust_id,age,credit_score,email,distance_to_store,online_visits,online_trans,online_spend,store_trans,store_spend,sat_service,sat_selection
264,35.1776330101628,653.824211866013,yes,27.219157622831897,121,36,594.4411976181759,0,0.0,,
265,35.550731189871705,721.349074241107,yes,9.43592526391303,2,0,0.0,2,76.5789623449111,,
266,33.6237717664072,740.11448937346,yes,36.2919702837606,0,0,0.0,0,0.0,,
267,31.4913580574026,584.0826668966121,yes,41.974667846181504,78,17,348.47796937381503,3,100.69386371831301,3.0,1.0
268,38.93279595884079,658.913383001284,yes,0.8618436951432149,98,31,605.568618203656,4,49.5839446228706,2.0,2.0
269,33.5785438110143,781.0582995513549,yes,0.43139231020774604,98,24,491.12788299968804,0,0.0,,
270,36.468575805994,690.355781834397,yes,15.4765076735198,2,1,19.649488088416103,0,0.0,4.0,2.0
271,35.2611194815864,674.572238610476,yes,3.9854055709336604,97,31,572.8918228343811,0,0.0,3.0,3.0
272,36.0443684749576,722.932677453202,yes,3.24852763907008,10,7,124.598570055112,1,16.857821787799598,3.0,2.0
273,35.4437992336071,704.672942206654,yes,30.1480416844636,12,3,57.2201862179486,1,19.726708430059,4.0,3.0
274,39.1984355392006,693.873481909373,yes,9.868238883157609,4,2,41.0537468356282,3,66.45905852105061,,
275,26.0567675440559,659.427108924297,yes,4.838070385867191,3,2,42.462581753663,3,40.4812176467936,,
276,28.080891278048,688.081756390895,yes,24.7536656708824,47,13,233.09567085656101,0,0.0,4.0,4.0
277,36.1272332890335,768.282365368938,yes,1.07821524277284,10,3,56.067063564534905,2,58.3990785363473,3.0,2.0
278,32.5655981683201,656.3861644181691,yes,29.107609582470698,8,1,22.451359572607497,0,0.0,4.0,3.0
279,31.650805820518897,731.7120141861299,yes,30.7716402428028,0,0,0.0,0,0.0,3.0,2.0
280,26.622619412539603,762.427816494807,yes,5.4673928984761,87,34,628.081375313779,2,35.5497154740483,3.0,4.0
281,39.8922915465394,690.14079269273,no,14.754423616832302,10,1,17.6574950444768,0,0.0,2.0,2.0
282,43.3162247744199,742.625473594754,yes,16.2272558545044,39,9,224.879317465108,0,0.0,,
283,47.87497431640529,845.568032018167,yes,1.89962954842901,9,3,60.131043073009,2,38.56066446498271,,
284,41.6023655295719,800.9449018691611,yes,25.298972636918396,0,0,0.0,0,0.0,3.0,2.0
285,32.6755890187112,651.594434223041,no,3.9470812265356,13,3,50.9948380441876,3,156.767773814881,3.0,1.0
286,31.8380925234272,766.48384723246,yes,12.8377221995403,1,0,0.0,1,37.532738643916396,,
287,33.92750293267989,701.7424363561729,yes,17.5829154288253,28,11,188.18499748665798,0,0.0,1.0,1.0
288,32.1464196578855,753.885155288286,yes,4.59460503800793,28,8,161.474923023751,3,128.448150905318,3.0,1.0
289,40.516490934534,665.039627450015,yes,6.310664905051071,1,0,0.0,1,16.303119443550198,,
290,28.470653043659397,681.831740780957,no,3.6411822697524796,4,1,18.7664275492975,0,0.0,3.0,3.0
291,29.6529769602255,685.90496019431,yes,4.15824508570911,16,7,126.653129043986,3,46.408750331901906,,
292,33.7230170583133,715.501379014423,yes,34.227976841178304,323,88,1798.3767356696899,0,0.0,,
293,41.686745164434,689.1030441019,yes,5.84944010343232,0,0,0.0,1,29.8231774918395,,
294,29.969789103937,739.992888757272,yes,0.890669703329933,184,58,1145.36440256185,1,40.4682790589372,,
295,29.138996682781602,664.501222268728,yes,7.750675535051,20,10,220.20317802542098,2,53.672646274970205,4.0,3.0
296,40.064786664555605,732.128168400975,yes,1.78122667843447,0,0,0.0,0,0.0,,
297,35.7269915733604,763.149599554126,yes,2.7893377543541606,11,4,80.66771064915571,3,151.513897987827,4.0,3.0
298,45.0232454602017,762.234805478607,yes,4.981480144825,16,3,58.517249138702404,6,118.958689971835,3.0,2.0
299,42.001268604203894,835.759847192836,yes,1.8394894526910701,21,6,140.09599781186398,0,0.0,,
300,27.193765058829303,743.4765409579469,no,3.62541071699633,0,0,0.0,1,34.321100894099104,3.0,2.0
301,34.1855458034224,734.136223614915,yes,5.606041657526161,151,50,810.732985617715,3,76.3541361307298,1.0,1.0
302,38.5985130080543,658.6994211748661,yes,6.295337805760401,0,0,0.0,1,23.8400889227468,2.0,2.0
303,36.3924463861525,710.142585675719,no,1.84847467007213,1,0,0.0,2,110.00546645500401,2.0,3.0
304,27.564965582652,725.1540502908971,yes,12.9318190545384,147,41,749.051514424729,0,0.0,3.0,1.0
305,42.0188589344936,704.336448649282,yes,39.62992068116171,5,1,20.0729975448535,1,58.3846936094753,,
306,36.6209214786613,711.3699807902409,no,1.0510719209906199,113,36,825.714073199498,6,358.16934499212306,,
307,33.7815490289975,713.826964120078,yes,9.73098674849115,31,5,95.4634989438302,0,0.0,,
308,40.894363291717895,746.51258004305,yes,6.32011038753476,13,5,106.063103846216,1,32.5706448795212,,
309,33.7299009854838,779.422379285145,no,9.65550962222116,0,0,0.0,0,0.0,,
310,36.227400871358206,702.9103194526809,yes,15.1766743841045,2,0,0.0,0,0.0,3.0,2.0
311,40.2594041007306,739.359761468177,yes,2.05698191577615,84,24,515.29489059972,1,16.409974298714303,2.0,2.0
312,30.604195662866697,670.71730078845,yes,23.08598870725,40,12,197.623494696419,0,0.0,4.0,3.0
313,34.687132177129506,800.931697299655,yes,4.21239898655755,0,0,0.0,5,126.36605954663901,,
314,27.4034394235326,666.026660728371,yes,16.1856073809229,1,1,22.232819970597,0,0.0,3.0,2.0
315,33.8594701829293,629.802740462675,yes,12.1184055917,156,41,803.91776550021,0,0.0,3.0,2.0
316,39.6237685395662,803.2098356069099,yes,8.21491655403802,0,0,0.0,0,0.0,2.0,2.0
317,31.9243036799966,681.857474687212,yes,3.31813552496678,3,0,0.0,0,0.0,3.0,2.0
318,34.174890694275305,708.102156791166,no,98.1773474119705,3,2,49.443678211627706,0,0.0,3.0,2.0
319,42.6254813451923,813.833843427737,yes,17.675980685162102,2,1,20.7668688116693,1,35.3414191215065,3.0,3.0
320,28.002907231904203,671.9350720586,yes,1.17610353581652,0,0,0.0,4,111.64274560600401,,
321,30.0508355666645,742.2038719662401,yes,9.3324971103229,0,0,0.0,1,21.075953909099397,2.0,2.0
322,32.7850585857705,728.097945959772,yes,3.15686798423069,26,8,161.092638715933,2,45.761004954963504,3.0,1.0
323,38.9694267316792,730.304350092011,no,1.69148314835074,64,20,423.218056764711,2,67.04415794165179,3.0,3.0
324,37.382021855809896,704.774578498284,yes,6.23103380908513,10,2,41.8329743611592,0,0.0,2.0,1.0
325,38.04895075171721,829.5197728332311,no,2.03883297610005,2,0,0.0,2,36.7370708584604,4.0,5.0
326,44.063647230304696,712.086625340806,yes,2.1521731382377602,84,26,524.393876473262,2,66.9515822289961,2.0,1.0
327,43.1698855136128,764.234608542259,yes,2.9532577315600497,6,1,25.3098585616847,1,42.216097401536004,4.0,3.0
328,31.306541052887802,733.382905374206,yes,5.655398977509231,0,0,0.0,1,42.3663645623544,,
329,38.626200577900896,824.891639879781,no,1.8213069019331798,0,0,0.0,1,38.363777403844,,
330,27.151825428404397,685.1853181237,no,2.50994452805644,14,2,43.350533245630395,3,120.59120720125401,3.0,2.0
331,33.8892051881274,727.883694006259,yes,8.98565702259443,83,28,606.179323706579,1,19.4549752802743,1.0,1.0
332,40.01252386898771,779.664981909891,yes,21.8759703897196,10,5,99.7323410216164,0,0.0,2.0,1.0
333,43.810367047526505,689.0277842031751,yes,21.978149954699802,55,14,259.742719836166,1,32.623828560704496,4.0,1.0
334,43.24837471628489,736.781314756127,yes,5.35270576852866,8,1,14.7256035457568,0,0.0,4.0,3.0
335,42.3976950176365,752.354467334223,yes,10.7721727597809,43,11,266.650002586416,0,0.0,,
336,30.4342269588001,695.05836876309,yes,3.5014177774716,186,52,1030.87743079241,4,133.521304390489,2.0,2.0
337,32.5260686375748,676.426363502958,yes,9.772898569343589,3,2,39.116025328312205,0,0.0,,
338,34.9445538088276,779.3112036757029,yes,59.486647644415704,2,1,18.420368477495302,0,0.0,3.0,1.0
339,35.3370395766887,666.04898215714,no,4.21444506456164,0,0,0.0,3,74.406072802863,3.0,2.0
340,39.978496568563706,712.318865485039,yes,2.18117518990823,0,0,0.0,1,37.5087730757979,,
341,28.9700906009908,682.312404126548,yes,10.1356172153632,5,1,22.893926717143803,0,0.0,3.0,1.0
342,36.190856493938206,657.048917395665,yes,0.76095110082969,11,6,119.26800592569799,4,124.602838860346,5.0,4.0
343,30.364800016044803,707.078298314844,yes,36.122312734192704,0,0,0.0,1,25.039195134817,3.0,3.0
344,36.811647136380294,765.7661009532359,yes,8.97726320246335,12,4,72.7028866737401,2,91.7301074655901,,
345,27.683152065846098,788.849086065781,yes,33.3228567381069,0,0,0.0,0,0.0,4.0,4.0
346,28.601253361255804,697.0144857841831,yes,36.1300477853131,0,0,0.0,0,0.0,4.0,2.0
347,26.172613561341702,755.1473791736689,yes,83.8140832748974,18,9,175.23701825415299,0,0.0,3.0,2.0
348,37.0613132257142,785.315172455223,no,8.79230788147392,7,1,18.8867889790611,0,0.0,3.0,1.0
349,22.586624189598,818.7168105801139,yes,11.670376786946301,180,50,970.081008659868,3,133.199088835335,,
350,31.091919308326503,672.447821240681,no,1.00828964146442,14,4,94.91937280210439,2,71.3636855342867,3.0,3.0
351,36.867415818377104,700.668215644277,yes,4.15117887905601,0,0,0.0,0,0.0,3.0,2.0
352,34.789807251806,737.212600000246,yes,11.878789317818502,4,2,37.081786626791704,0,0.0,4.0,3.0
353,44.6129924444536,804.715750866573,yes,99.455687908855,2,1,24.178473571152896,1,22.2660364341907,,
354,35.6887669198535,677.877192615751,yes,7.36090570552122,1,0,0.0,1,20.429866396019,4.0,2.0
355,34.5354731228341,686.491867128339,yes,26.477585855762502,0,0,0.0,0,0.0,,
356,41.1112444332172,712.1983207481351,yes,15.967357778460801,16,3,60.73311939625879,1,20.9697900866328,,
357,41.8212606193792,719.877551622713,yes,11.8526854772618,18,7,139.338123053904,0,0.0,,
358,42.288573493644,774.93716540965,yes,10.3382129318755,111,33,643.705738471166,0,0.0,,
359,34.9292207698809,775.44017950085,yes,15.2322993530617,19,3,53.791731997582595,1,36.6824688042559,,
360,31.208848626789898,679.634121781099,no,4.22051827917802,1,1,19.459382603304103,0,0.0,3.0,2.0
361,44.113931470913705,758.478478287216,yes,0.863416327943474,44,14,265.205601343459,5,163.730507867518,5.0,4.0
362,36.0534304641185,695.306683175922,no,18.9749637237705,4,0,0.0,0,0.0,3.0,2.0
363,33.0290765710464,669.398509993081,yes,7.1864713382576,10,3,56.1316064719516,1,23.901090195392104,3.0,2.0
364,28.532656536451398,773.087419263996,yes,6.671354829550281,231,80,1755.63710014133,0,0.0,4.0,3.0
365,28.3854213584222,784.223000703103,yes,3.7736635672560297,152,34,596.684983794928,0,0.0,2.0,1.0
366,31.2443457724965,805.937020977146,yes,20.8295100695265,29,9,161.202641328419,1,49.934324771268905,3.0,4.0
367,33.760663415145395,717.213731043082,yes,16.3139104510185,44,12,259.578991020456,1,59.236472210929605,3.0,2.0
368,25.485697326296897,645.1877133586061,yes,3.2691455931979503,102,32,586.063261147657,2,38.984264623748395,4.0,4.0
369,38.7724621751966,701.293484358177,yes,5.64845795553012,111,30,589.66715084605,0,0.0,2.0,1.0
370,35.070910966376196,663.578719129687,yes,6.10538033413615,10,3,63.010370917154596,0,0.0,,
371,40.4863458423935,686.270849024826,yes,4.56635710539336,4,4,82.75824055329659,0,0.0,,
372,36.7875992294625,683.269937267022,yes,92.3318915062833,0,0,0.0,0,0.0,4.0,3.0
373,35.7157259188196,725.912394287235,yes,22.145232775426997,6,3,61.389329889443104,0,0.0,3.0,3.0
374,32.7643209842726,730.3991195623371,yes,27.178540709448104,3,2,35.281025706609704,1,40.186598271193105,2.0,1.0
375,32.8543647558295,752.3193815297831,no,3.46455709104885,2,0,0.0,3,109.067159988969,2.0,1.0
376,32.561208540865806,616.692016998486,yes,7.23052018515806,0,0,0.0,0,0.0,3.0,2.0
377,25.7329458106633,756.338127180791,yes,5.29915668189599,39,9,176.21672988760503,1,42.4467978958332,,
378,37.160684302320796,807.125876384071,yes,3.38521668121043,0,0,0.0,0,0.0,,
379,30.8795297992285,718.2537399273731,yes,4.51805755579,0,0,0.0,1,21.859186203808697,3.0,3.0
380,38.6698611476091,720.5026291933459,yes,2.85458253820542,3,0,0.0,1,35.9154003199825,2.0,2.0
381,36.0040864157987,838.121713285975,yes,2.99523587856753,75,26,604.006131678589,1,52.1539316168736,,
382,29.703896442761696,737.2950587101469,no,3.89453451917014,0,0,0.0,0,0.0,,
383,31.617379273201603,755.547544572235,yes,1.8708196932616499,0,0,0.0,3,116.039630332798,,
384,36.776039557925294,759.402839884655,yes,11.5337546617031,18,3,58.5146820756752,1,56.4025011872235,3.0,3.0
385,46.0690841639195,725.502650400323,yes,0.476939221983031,7,4,82.8043409120162,7,249.70644135883,2.0,1.0
386,32.9571418089205,721.3094850601469,yes,22.461351345281898,28,8,157.511712693575,2,26.5292645244929,2.0,2.0
387,24.9663253186618,771.478298019793,no,14.7349006793324,0,0,0.0,2,50.7576256376025,,
388,37.343341881884996,779.20950250552,yes,20.4553106271752,40,11,177.353664060234,1,16.801338380996498,2.0,2.0
389,47.0102276582375,732.773978984958,no,3.2382497871065996,13,3,60.2766659946519,1,39.25725333639021,,
390,39.1844672175094,701.3271098892301,yes,14.3177020990039,2,0,0.0,2,57.3913436402026,,
391,34.4810569497399,722.2215286192909,yes,11.5770503506832,0,0,0.0,0,0.0,2.0,2.0
392,33.141841544320606,800.361410741142,yes,35.5500214155865,1,0,0.0,1,27.781241875269103,,
393,29.961940999475498,751.2558513669541,yes,2.83227476316069,0,0,0.0,3,68.1385228311509,,
394,35.20588833986629,731.698681882527,no,5.161734593195731,33,9,182.85736066132,3,151.425720815978,,
395,36.248556124136705,723.032343499773,yes,52.1886408018741,30,9,153.30159108357,0,0.0,4.0,3.0
396,24.3520835866768,734.986593480242,no,7.03602254324659,2,1,23.9190436569023,4,219.029209434346,3.0,3.0
397,38.8030263723929,722.4360941882491,yes,3.7755055052627498,14,5,80.52663193949358,2,61.42173769847629,3.0,1.0
398,37.573463999938,739.517344312689,no,3.06236019007676,86,22,544.7980548722641,0,0.0,,
399,38.514557356895295,808.782190608781,yes,8.49978419628668,10,4,90.6049693047909,1,28.049749252768898,3.0,2.0
400,38.762122840997705,803.5701837287351,yes,25.0625894339432,0,0,0.0,0,0.0,,
401,36.1411987201067,783.271497546773,yes,9.02865962695724,9,2,46.079434850699904,1,32.5729284295022,3.0,3.0
402,34.7150720327173,664.071965776783,yes,4.42611553869304,0,0,0.0,3,73.22490588820258,4.0,3.0
403,31.3499807197121,668.472776967543,yes,2.96795356162552,10,4,74.9039373950395,2,76.42434905396891,3.0,2.0
404,31.3193038401795,699.1580748884489,yes,26.114751944977602,77,21,360.666873378992,1,40.9484028398936,,
405,36.3468405588939,681.939203973644,yes,6.397336265897349,87,24,560.94519377583,1,75.28660609654649,3.0,3.0
406,26.528622101213102,784.015013940571,yes,4.73789891397466,86,25,527.931296268964,1,36.4951205312079,,
407,37.181053711683,756.913539374313,yes,2.25796901246599,26,5,119.11307703848499,4,210.200822268172,3.0,2.0
408,28.957101131170397,821.281344777133,yes,2.04686016735588,52,13,318.89357577178396,2,57.7178493570441,,
409,37.301719508706896,703.9174274705009,no,13.5044551349967,124,44,906.374201518221,1,24.5850118422192,4.0,3.0
410,43.5271509682304,734.219827008278,no,4.21257749341722,5,1,16.9787005509737,4,134.381667294588,,
411,36.661516724288,743.1066982876579,yes,3.82811690390831,0,0,0.0,0,0.0,2.0,2.0
412,30.3818857092763,688.490664114549,yes,3.2321323271163194,3,1,21.9689312258418,4,232.13373226121,4.0,1.0
413,38.780143214263894,705.918772416235,yes,41.2085082198179,62,17,334.359519244482,1,39.2327844992015,4.0,3.0
414,32.194662051722105,706.3177374250599,yes,4.15489322995155,11,6,134.464505471114,2,95.60398497603741,4.0,4.0
415,45.174781283,747.285937262931,yes,2.5597079849902404,1,0,0.0,1,33.3677180191265,3.0,3.0
416,33.542292719285896,648.535999488269,no,2.38290791752992,0,0,0.0,6,295.016753018835,3.0,2.0
417,36.3541531826186,753.424942054225,yes,12.338421365784098,15,7,168.896195853866,0,0.0,5.0,4.0
418,32.4993852543168,808.166612469621,yes,5.209682555919231,16,4,70.4144701788901,2,33.9719138485102,4.0,3.0
419,34.229919238802,729.0709214433591,no,5.52101932998832,1,0,0.0,4,178.749154080514,,
420,29.1320170326095,724.5782847435021,yes,9.42938920441876,0,0,0.0,2,97.9097462043709,,
421,35.7585864145662,663.101359765208,yes,3.0002767310327596,8,2,39.006172193210205,3,52.5601369077813,3.0,2.0
422,31.235090679380804,696.110234763976,yes,14.0948089504646,50,19,426.57886558199203,0,0.0,3.0,2.0
423,33.0055642710785,640.0952475191519,yes,15.2146849688193,266,90,2068.45194690958,1,21.3505727989864,3.0,1.0
424,41.8878383206816,739.6499923615311,yes,13.9805796430498,55,23,400.98908509964997,1,19.5721548289024,,
425,37.0067097959782,596.1919956722339,yes,5.00394149038579,24,5,96.3901946342438,0,0.0,3.0,3.0
426,32.5328670632991,708.60396131678,yes,18.776194067484,0,0,0.0,2,62.57663732394651,4.0,3.0
427,35.6756362413674,724.4480041469329,yes,9.997163425588079,5,1,15.9165635381912,1,37.9562553684775,,
428,31.558275978249803,742.622686032995,yes,44.77579475760779,1,0,0.0,0,0.0,3.0,2.0
429,33.994553559233196,754.604623373333,yes,3.29187743059201,62,21,429.05413819490195,0,0.0,1.0,2.0
430,38.815850608492205,690.8572857639019,no,1.1734614998386699,0,0,0.0,2,27.277111560001103,3.0,3.0
431,37.090959642421204,604.867901483292,yes,14.964784723419001,0,0,0.0,2,56.68357994614671,,
432,19.341340573883,653.7969869218119,yes,9.196051611041321,0,0,0.0,0,0.0,3.0,3.0
433,30.2549699014471,681.3470781215229,yes,2.7689055761661203,0,0,0.0,1,41.5445263548411,3.0,1.0
434,36.7938529644192,751.0275616109931,yes,9.42638157223327,7,3,66.0889758264064,2,62.9531222394183,,
435,37.2357797186804,802.7265003484861,no,16.8768231834114,0,0,0.0,1,24.5779099805945,2.0,2.0
436,35.4522774941126,718.842216590923,yes,1.29676367178655,15,5,106.62766534472901,2,36.657573242538795,,
437,36.6393381988894,774.558625057428,yes,2.13187642040827,86,27,556.221851750548,1,23.5427195744666,3.0,2.0
438,27.674743987280102,720.5281846868919,yes,43.044436490179,26,8,147.94166340518,0,0.0,3.0,3.0
439,31.054118434025,800.103615993818,yes,4.16421031646008,41,9,156.372984756435,1,45.1238226568472,4.0,3.0
440,36.3117651062068,743.023541173066,yes,24.878768390973896,0,0,0.0,0,0.0,3.0,2.0
441,30.670118471104,814.513470662117,yes,5.84495761533906,0,0,0.0,2,73.2405879873999,5.0,4.0
442,28.954298507347804,701.709678324682,yes,36.510346305540104,1,1,16.7206167666938,0,0.0,1.0,1.0
443,46.1773345432917,770.181023298803,no,8.04372059999313,2,0,0.0,1,41.621619999828894,,
444,38.324627630367104,710.2284097005811,no,48.6923716099189,48,12,233.891937063722,0,0.0,2.0,2.0
445,36.6878707544274,779.45521222998,yes,40.3625699798825,145,42,854.711954961936,0,0.0,3.0,2.0
446,44.9205709293622,649.716948115646,yes,8.29977565316234,4,2,35.1452680215838,0,0.0,4.0,3.0
447,37.2278998150211,791.969692270354,yes,25.377753686338,28,6,130.454468512717,0,0.0,3.0,1.0
448,36.4258750666057,744.045513525772,yes,6.64701540632334,60,22,368.710712437141,0,0.0,4.0,4.0
449,27.4585422541235,759.109761460309,no,20.0326279535782,52,18,354.100709233297,1,43.425699372866795,,
450,26.0764654140081,708.646330704669,yes,0.51684851113678,2,1,18.3519595892307,3,88.95871745422659,3.0,4.0
451,32.0106175935866,688.781730474095,yes,33.203543497465894,2,1,18.886551397629002,0,0.0,3.0,3.0
452,40.2077733531255,756.1040645913049,yes,22.843027592733897,42,11,213.81928782670101,1,22.030697052785,3.0,3.0
453,34.0141134192702,728.645217036219,yes,7.13020585301179,12,4,84.4492362080962,0,0.0,4.0,3.0
454,42.1977196000595,676.7343912386181,yes,33.872579331020695,0,0,0.0,0,0.0,2.0,1.0
455,38.1202288677189,724.428289664178,yes,46.269229199587,27,8,149.908759873893,0,0.0,,
456,36.5684198409751,724.781875157931,yes,3.18011949731377,0,0,0.0,2,49.7355165066298,,
457,37.427225717200606,689.8689881642689,no,32.744225959931896,0,0,0.0,1,13.870321743443998,3.0,2.0
458,39.2405066687936,808.274691797861,yes,37.397720880590605,0,0,0.0,1,22.051483137926898,3.0,2.0
459,28.6973239670328,757.919239217005,yes,3.51236009375019,131,35,642.19006222958,2,55.0128869752676,2.0,2.0
460,37.6924973877561,658.677201563347,yes,50.40806033931501,115,31,602.628912060144,2,113.891761389753,,
461,30.9934563265029,727.572455682511,yes,3.26940225017643,2,2,32.7460780197055,2,103.86061019444901,,
462,29.4224225663245,795.597750434623,yes,22.0433367478035,7,1,19.987184139699302,0,0.0,,
463,31.193202952831896,721.5275893637539,yes,6.0071818991508605,48,9,202.596371394098,1,62.8804492058214,,
464,30.842095431647397,689.1385898194679,yes,3.93108277480937,114,27,573.990200063644,4,128.922166340288,,
465,37.7372519330696,804.187583793788,yes,17.4243487021622,291,73,1613.03026128986,2,49.94978222361011,2.0,2.0
466,36.870006564924104,707.379822955828,yes,267.086399762489,7,1,17.0227713160169,0,0.0,,
467,34.033647490276195,714.884799438497,yes,1.1171738697677,99,25,515.916596210287,6,169.123758649827,4.0,4.0
468,38.536328102796,742.596929560781,yes,16.1941356556089,94,31,670.776404900554,0,0.0,,
469,28.466252248887898,762.106169446722,yes,0.371883118298575,2,1,24.3633458810466,6,196.019741880522,,
470,32.0446369435455,741.5855330094599,yes,8.32243006057196,10,2,42.429347615323,0,0.0,4.0,2.0
471,37.992805336832106,678.394865129591,no,4.419219013450481,0,0,0.0,2,42.601982957635,3.0,3.0
472,29.164877230646802,649.364063073778,yes,2.9588102433169197,49,13,289.440277347026,2,156.36731573724398,3.0,3.0
473,37.226900344319205,715.373102468914,yes,7.3040138554591,2,0,0.0,2,77.7887707224933,,
474,35.3446443510275,731.7674209784731,no,1.63990516349435,1,0,0.0,3,115.554788540911,2.0,2.0
475,35.8708408236213,770.887039250428,yes,24.096480052929103,1,0,0.0,1,19.1470431626375,3.0,3.0
476,34.5693327174713,560.397201240438,yes,17.948463138589602,46,9,182.89409366619802,0,0.0,4.0,3.0
477,27.0912393242881,715.071227082404,yes,17.7471945196463,0,0,0.0,0,0.0,,
478,35.509231419226104,819.670248092297,yes,2.8222884641166903,7,3,63.0292583405979,4,95.37806562883979,2.0,2.0
479,43.3686916918851,721.9683576363091,yes,4.08893799604495,12,4,82.9404880909727,3,68.0390660776286,,
480,31.4311803000069,729.356528301823,yes,11.9918724657404,2,1,18.456737911596104,1,28.5942898808208,3.0,2.0
481,25.569750927439,777.5042486580729,yes,17.311898485747598,2,1,21.090298505281698,2,62.5265103098088,3.0,2.0
482,46.86285387579429,733.388055609528,yes,10.465118487136401,194,51,1066.6881954358,0,0.0,3.0,3.0
483,34.3181987502514,775.1925199902851,yes,9.29946070755859,104,33,710.90751953194,0,0.0,,
484,32.4371265131131,704.198956299688,yes,11.066190899951199,12,3,51.3272250068571,1,26.2936898070966,3.0,2.0
485,36.6248475605531,632.759937393478,yes,2.28890682775266,162,42,997.693982728631,3,98.6261846265489,4.0,2.0
486,24.751567240006498,691.4784544984101,yes,16.669147336223098,0,0,0.0,1,45.8119430427964,3.0,2.0
487,36.6012310320256,765.326541675719,yes,3.3702075719700404,1,0,0.0,0,0.0,3.0,3.0
488,34.315874112398,728.708941941801,yes,1.83988206961224,1,0,0.0,1,38.6661121660029,1.0,1.0
489,32.2029019069926,704.173323571262,yes,0.479618323312688,0,0,0.0,4,170.611422068008,4.0,4.0
490,38.7366320234281,827.42497956662,yes,89.285356048094,4,1,19.5220411651697,0,0.0,5.0,4.0
491,38.8780673559791,697.724942269375,yes,2.00201397589251,0,0,0.0,1,45.8754756733363,3.0,3.0
492,26.412859394998,767.168436046406,yes,3.0933402738051496,9,4,80.82273508603909,1,52.8542663027516,4.0,3.0
493,46.325181969504,731.284695811497,yes,10.301103996233302,0,0,0.0,1,16.825149465781,4.0,2.0
494,35.470942273717604,742.506979747413,no,0.394670748631124,0,0,0.0,8,162.15437945898398,4.0,4.0
495,31.3679409154471,681.935803031837,yes,5.679276737835941,14,7,154.304038550531,3,97.2790506530735,,
496,34.4781897569315,736.5080093706571,yes,26.9679127960996,14,3,77.36834305716941,0,0.0,1.0,1.0
497,30.925571059637498,718.5573064424569,yes,4.89792279246671,0,0,0.0,2,102.89488676929899,2.0,2.0
498,35.1417114494653,765.4804898564939,yes,5.992721985897401,18,3,74.44327808014759,0,0.0,4.0,3.0
499,26.8335310512844,698.289426757352,yes,9.299045961633881,0,0,0.0,1,17.1375786766374,4.0,3.0
500,37.0103176574707,718.783685817025,yes,3.31071516035869,14,4,84.8566910516422,0,0.0,,
501,43.50231332020229,765.2084261212109,yes,10.1243722694546,0,0,0.0,0,0.0,,
502,31.335069301944,832.402998149631,yes,11.023892054662499,1,0,0.0,1,22.7565621331884,4.0,3.0
503,32.7304495244036,718.6739352761299,yes,75.12117871294559,6,3,64.7079493643981,0,0.0,2.0,2.0
504,40.1024840953398,762.409450687457,yes,112.50072682049499,9,1,23.320411111909298,1,29.658336991367396,4.0,3.0
505,35.0215837190558,740.600382430593,no,50.100006957145204,0,0,0.0,0,0.0,3.0,3.0
506,34.5869144375021,747.8537345176101,yes,9.431987463174679,0,0,0.0,0,0.0,2.0,2.0
507,39.6252391702211,664.77031995137,no,6.90413556797907,0,0,0.0,0,0.0,4.0,2.0
508,27.158011253091697,671.091012883355,yes,4.69894528420415,0,0,0.0,0,0.0,2.0,2.0
509,35.4643263594568,709.1361577515379,yes,3.41931911635512,15,7,140.906601297784,0,0.0,3.0,2.0
510,39.2876215322501,792.974552132355,no,3.0107650224231297,2,0,0.0,1,24.857376383639604,,
511,36.110641563996,714.7891065390221,no,2.7801215108748,11,1,19.660474345912302,0,0.0,,
512,30.018378936806602,749.734838003669,yes,4.0170206238221,58,21,468.67443902539003,1,49.51796764625,,
513,31.1330104846028,733.131525788659,yes,2.9763040086554904,4,3,66.1824852690603,7,186.31917893044601,,
514,39.512999926651794,788.241486971488,yes,16.3441611799242,3,0,0.0,1,23.2590218594058,4.0,2.0
515,40.3173678168401,823.6523075877001,yes,23.344549487831397,14,3,54.6527397489174,2,88.4894423513812,4.0,3.0
516,36.7669095631225,676.944729044401,yes,3.0010794574720094,19,3,55.9752791029396,4,53.5113446199621,,
517,32.1261587729302,734.427553920963,yes,1.4670446506956398,7,4,63.6130366317806,7,278.002289557345,2.0,2.0
518,36.85650956259129,670.546354589617,yes,5.658010693106941,0,0,0.0,0,0.0,,
519,38.335602907875796,769.610786261638,yes,9.948025824412529,1,0,0.0,0,0.0,2.0,2.0
520,32.9716168725388,745.226406788508,yes,4.64686479701031,0,0,0.0,0,0.0,2.0,1.0
521,37.0939517366959,784.226040332685,yes,11.4853810696297,68,23,402.72431310015406,0,0.0,,
522,36.6215341574062,811.5559694688161,yes,18.8742131894182,2,0,0.0,1,33.554884939145495,,
523,37.825171162730705,779.4506237402251,yes,22.9201884172182,0,0,0.0,0,0.0,,
524,37.675273908036104,754.64389864096,yes,8.305806182495589,1,1,26.3226295994769,1,38.5117332445086,3.0,2.0
525,40.742920268736704,768.9824774256559,yes,3.20290184198169,25,9,228.15726412421398,1,41.386500783828104,4.0,3.0
526,40.0315250048734,739.549519267979,yes,5.516894531324071,4,0,0.0,2,75.0250654183521,,
527,33.516317657037604,743.040284869928,yes,24.7154741939818,31,3,55.2751622069795,0,0.0,,
